time,temp
2020-05-26 13:15:28.381667,35.2
2020-05-26 13:15:28.581718,35.83
2020-05-26 13:15:28.781768,31.67
2020-05-26 13:15:28.981820,28.22
2020-05-26 13:15:29.181868,34.64
2020-05-26 13:15:29.382921,33.1
2020-05-26 13:15:29.584877,35.71
2020-05-26 13:15:29.784918,35.48
2020-05-26 13:15:29.985071,31.36
2020-05-26 13:15:30.185115,30.52
2020-05-26 13:15:30.385170,31.25
2020-05-26 13:15:30.585220,29.0
2020-05-26 13:15:30.785273,33.81
2020-05-26 13:15:30.986214,29.64
2020-05-26 13:15:31.186372,30.68
2020-05-26 13:15:31.387424,34.06
2020-05-26 13:15:31.587475,34.15
2020-05-26 13:15:31.787525,35.15
2020-05-26 13:15:31.987577,35.55
2020-05-26 13:15:32.187625,33.64
2020-05-26 13:15:32.387677,33.67
2020-05-26 13:15:32.587728,32.45
2020-05-26 13:15:32.787777,34.63
2020-05-26 13:15:32.988717,35.58
2020-05-26 13:15:33.188882,34.24
2020-05-26 13:15:33.388928,29.54
2020-05-26 13:15:33.588980,30.42
2020-05-26 13:15:33.789030,35.9
2020-05-26 13:15:33.989975,34.98
2020-05-26 13:15:34.190131,29.13
2020-05-26 13:15:34.390182,34.89
2020-05-26 13:15:34.590232,34.42
2020-05-26 13:15:34.790283,32.73
2020-05-26 13:15:34.990290,35.19
2020-05-26 13:15:35.191283,29.41
2020-05-26 13:15:35.392434,33.93
2020-05-26 13:15:35.592485,32.45
2020-05-26 13:15:35.792535,33.35
2020-05-26 13:15:35.992586,28.87
2020-05-26 13:15:36.192639,34.83
2020-05-26 13:15:36.392687,31.27
2020-05-26 13:15:36.592735,34.01
2020-05-26 13:15:36.792786,32.32
2020-05-26 13:15:36.992823,33.31
2020-05-26 13:15:37.192886,28.95
2020-05-26 13:15:37.392939,35.23
2020-05-26 13:15:37.592989,29.41
2020-05-26 13:15:37.793040,29.46
2020-05-26 13:15:37.993090,30.31
2020-05-26 13:15:38.194134,35.55
2020-05-26 13:15:38.394191,32.44
2020-05-26 13:15:38.594242,28.26
2020-05-26 13:15:38.794292,33.12
2020-05-26 13:15:38.994343,31.55
2020-05-26 13:15:39.194393,35.09
2020-05-26 13:15:39.394444,32.37
2020-05-26 13:15:39.594492,28.85
2020-05-26 13:15:39.794544,28.54
2020-05-26 13:15:39.994595,32.52
2020-05-26 13:15:40.194643,29.41
2020-05-26 13:15:40.394695,31.02
2020-05-26 13:15:40.594748,29.42
2020-05-26 13:15:40.794794,34.78
2020-05-26 13:15:40.995737,34.41
2020-05-26 13:15:41.195898,34.15
2020-05-26 13:15:41.395945,31.78
2020-05-26 13:15:41.596000,29.07
2020-05-26 13:15:41.797054,30.4
2020-05-26 13:15:41.997099,35.56
2020-05-26 13:15:42.197147,34.4
2020-05-26 13:15:42.397202,34.31
2020-05-26 13:15:42.597248,31.77
2020-05-26 13:15:42.797301,34.12
2020-05-26 13:15:42.998247,32.45
2020-05-26 13:15:43.198401,33.27
2020-05-26 13:15:43.398453,35.56
2020-05-26 13:15:43.598505,28.11
2020-05-26 13:15:43.798554,34.24
2020-05-26 13:15:43.998603,28.91
2020-05-26 13:15:44.198656,35.54
2020-05-26 13:15:44.398707,30.81
2020-05-26 13:15:44.598756,34.74
2020-05-26 13:15:44.798805,28.68
2020-05-26 13:15:44.998858,31.19
2020-05-26 13:15:45.198905,31.79
2020-05-26 13:15:45.398958,28.62
2020-05-26 13:15:45.599009,28.03
2020-05-26 13:15:45.799057,28.67
2020-05-26 13:15:45.999108,30.88
2020-05-26 13:15:46.199160,30.31
2020-05-26 13:15:46.399207,33.48
2020-05-26 13:15:46.599260,34.75
2020-05-26 13:15:46.799312,33.1
2020-05-26 13:15:46.999360,32.37
2020-05-26 13:15:47.200413,29.21
2020-05-26 13:15:47.401356,31.44
2020-05-26 13:15:47.601511,28.87
2020-05-26 13:15:47.801561,30.02
2020-05-26 13:15:48.001614,28.73
2020-05-26 13:15:48.201662,30.38
2020-05-26 13:15:48.401714,34.0
2020-05-26 13:15:48.601765,33.61
2020-05-26 13:15:48.801814,28.38
2020-05-26 13:15:49.001865,31.09
2020-05-26 13:15:49.201917,32.03
2020-05-26 13:15:49.401964,30.65
2020-05-26 13:15:49.602018,30.15
2020-05-26 13:15:49.802066,29.13
2020-05-26 13:15:50.002117,29.91
2020-05-26 13:15:50.202167,34.97
2020-05-26 13:15:50.402220,30.99
2020-05-26 13:15:50.602260,29.36
2020-05-26 13:15:50.802320,28.79
2020-05-26 13:15:51.002370,35.16
2020-05-26 13:15:51.202420,28.27
2020-05-26 13:15:51.402471,31.64
2020-05-26 13:15:51.603522,28.82
2020-05-26 13:15:51.803570,30.62
2020-05-26 13:15:52.003622,33.06
2020-05-26 13:15:52.203676,30.8
2020-05-26 13:15:52.403723,34.49
2020-05-26 13:15:52.603773,28.77
2020-05-26 13:15:52.803824,33.19
2020-05-26 13:15:53.003873,30.9
2020-05-26 13:15:53.203926,33.68
2020-05-26 13:15:53.403979,31.52
2020-05-26 13:15:53.604026,35.29
2020-05-26 13:15:53.804075,30.64
2020-05-26 13:15:54.004126,35.77
2020-05-26 13:15:54.204178,31.42
2020-05-26 13:15:54.404227,28.94
2020-05-26 13:15:54.604278,34.92
2020-05-26 13:15:54.804329,34.5
2020-05-26 13:15:55.004379,29.21
2020-05-26 13:15:55.204429,34.0
2020-05-26 13:15:55.405371,29.3
2020-05-26 13:15:55.606529,35.36
2020-05-26 13:15:55.806581,28.68
2020-05-26 13:15:56.006632,28.62
2020-05-26 13:15:56.206682,33.42
2020-05-26 13:15:56.406733,32.21
2020-05-26 13:15:56.607677,29.39
2020-05-26 13:15:56.807831,34.48
2020-05-26 13:15:57.007883,35.97
2020-05-26 13:15:57.207935,31.35
2020-05-26 13:15:57.407983,28.78
2020-05-26 13:15:57.609034,33.78
2020-05-26 13:15:57.809086,29.61
2020-05-26 13:15:58.009133,28.33
2020-05-26 13:15:58.209186,34.13
2020-05-26 13:15:58.409238,33.8
2020-05-26 13:15:58.609286,30.43
2020-05-26 13:15:58.809337,33.23
2020-05-26 13:15:59.009390,35.76
2020-05-26 13:15:59.209441,29.44
2020-05-26 13:15:59.409489,31.96
2020-05-26 13:15:59.609541,32.93
2020-05-26 13:15:59.809588,35.59
2020-05-26 13:16:00.019536,29.03
2020-05-26 13:16:00.219695,30.08
2020-05-26 13:16:00.419743,29.3
2020-05-26 13:16:00.619795,32.78
2020-05-26 13:16:00.819846,33.83
2020-05-26 13:16:01.019894,30.81
2020-05-26 13:16:01.219946,33.71
2020-05-26 13:16:01.420893,28.96
2020-05-26 13:16:01.620946,33.66
2020-05-26 13:16:01.820989,34.91
2020-05-26 13:16:02.021039,28.69
2020-05-26 13:16:02.221089,28.13
2020-05-26 13:16:02.421242,35.6
2020-05-26 13:16:02.622302,29.54
2020-05-26 13:16:02.822349,33.82
2020-05-26 13:16:03.022401,34.05
2020-05-26 13:16:03.223342,30.08
2020-05-26 13:16:03.423501,28.9
2020-05-26 13:16:03.623551,30.33
2020-05-26 13:16:03.823602,35.35
2020-05-26 13:16:04.023653,34.93
2020-05-26 13:16:04.223704,30.5
2020-05-26 13:16:04.423753,32.78
2020-05-26 13:16:04.623806,28.63
2020-05-26 13:16:04.823854,35.88
2020-05-26 13:16:05.023906,32.4
2020-05-26 13:16:05.223955,34.29
2020-05-26 13:16:05.424006,33.2
2020-05-26 13:16:05.624057,28.86
2020-05-26 13:16:05.824108,33.81
2020-05-26 13:16:06.024157,33.84
2020-05-26 13:16:06.224208,28.55
2020-05-26 13:16:06.424258,29.0
2020-05-26 13:16:06.624308,34.4
2020-05-26 13:16:06.824359,32.45
2020-05-26 13:16:07.024410,34.01
2020-05-26 13:16:07.224459,35.27
2020-05-26 13:16:07.424511,29.92
2020-05-26 13:16:07.624560,35.69
2020-05-26 13:16:07.824611,33.53
2020-05-26 13:16:08.024661,31.57
2020-05-26 13:16:08.224713,29.96
2020-05-26 13:16:08.424762,31.31
2020-05-26 13:16:08.624813,29.64
2020-05-26 13:16:08.824865,33.74
2020-05-26 13:16:09.024914,35.81
2020-05-26 13:16:09.224964,28.71
2020-05-26 13:16:09.425015,28.41
2020-05-26 13:16:09.626064,33.01
2020-05-26 13:16:09.826115,33.05
2020-05-26 13:16:10.026170,30.84
2020-05-26 13:16:10.226216,30.84
2020-05-26 13:16:10.426268,30.49
2020-05-26 13:16:10.626317,34.76
2020-05-26 13:16:10.826367,34.94
2020-05-26 13:16:11.026417,30.47
2020-05-26 13:16:11.226470,30.48
2020-05-26 13:16:11.426518,33.97
2020-05-26 13:16:11.626570,33.89
2020-05-26 13:16:11.826614,31.96
2020-05-26 13:16:12.027671,35.85
2020-05-26 13:16:12.227723,32.66
2020-05-26 13:16:12.427772,33.39
2020-05-26 13:16:12.627821,35.21
2020-05-26 13:16:12.827872,28.99
2020-05-26 13:16:13.027925,31.58
2020-05-26 13:16:13.227976,33.91
2020-05-26 13:16:13.428025,34.53
2020-05-26 13:16:13.628074,28.14
2020-05-26 13:16:13.828129,30.02
2020-05-26 13:16:14.028173,32.67
2020-05-26 13:16:14.228225,31.62
2020-05-26 13:16:14.428279,30.58
2020-05-26 13:16:14.628329,29.75
2020-05-26 13:16:14.828376,31.48
2020-05-26 13:16:15.028429,28.64
2020-05-26 13:16:15.228478,34.65
2020-05-26 13:16:15.428530,33.45
2020-05-26 13:16:15.628572,28.37
2020-05-26 13:16:15.828628,29.46
2020-05-26 13:16:16.028680,33.75
2020-05-26 13:16:16.228730,33.39
2020-05-26 13:16:16.428779,28.64
2020-05-26 13:16:16.628831,33.96
2020-05-26 13:16:16.828883,32.18
2020-05-26 13:16:17.028931,29.8
2020-05-26 13:16:17.229981,30.9
2020-05-26 13:16:17.430033,29.85
2020-05-26 13:16:17.630082,28.0
2020-05-26 13:16:17.830134,28.45
2020-05-26 13:16:18.030188,35.86
2020-05-26 13:16:18.230233,33.78
2020-05-26 13:16:18.430285,31.49
2020-05-26 13:16:18.630336,29.12
2020-05-26 13:16:18.830385,30.29
2020-05-26 13:16:19.030435,33.47
2020-05-26 13:16:19.230487,29.93
2020-05-26 13:16:19.430536,35.38
2020-05-26 13:16:19.630588,28.58
2020-05-26 13:16:19.830638,30.74
2020-05-26 13:16:20.030688,29.71
2020-05-26 13:16:20.230739,30.99
2020-05-26 13:16:20.430791,29.95
2020-05-26 13:16:20.631732,29.45
2020-05-26 13:16:20.831890,29.42
2020-05-26 13:16:21.031941,33.67
2020-05-26 13:16:21.231991,30.39
2020-05-26 13:16:21.432040,33.97
2020-05-26 13:16:21.632093,34.29
2020-05-26 13:16:21.832143,33.67
2020-05-26 13:16:22.032192,30.7
2020-05-26 13:16:22.232244,35.12
2020-05-26 13:16:22.432295,31.62
2020-05-26 13:16:22.632347,33.67
2020-05-26 13:16:22.832396,33.94
2020-05-26 13:16:23.032447,35.39
2020-05-26 13:16:23.232495,30.52
2020-05-26 13:16:23.432546,30.98
2020-05-26 13:16:23.632599,34.33
2020-05-26 13:16:23.832648,35.71
2020-05-26 13:16:24.032698,31.71
2020-05-26 13:16:24.232750,33.98
2020-05-26 13:16:24.432797,31.56
2020-05-26 13:16:24.632849,30.09
2020-05-26 13:16:24.832901,29.91
2020-05-26 13:16:25.032949,35.03
2020-05-26 13:16:25.233000,32.53
2020-05-26 13:16:25.433051,35.42
2020-05-26 13:16:25.633100,31.49
2020-05-26 13:16:25.833152,34.0
2020-05-26 13:16:26.033202,31.5
2020-05-26 13:16:26.233252,33.6
2020-05-26 13:16:26.433304,28.51
2020-05-26 13:16:26.633354,30.34
2020-05-26 13:16:26.833403,30.15
2020-05-26 13:16:27.033454,29.94
2020-05-26 13:16:27.234398,35.66
2020-05-26 13:16:27.434554,31.25
2020-05-26 13:16:27.634607,33.2
2020-05-26 13:16:27.834657,28.56
2020-05-26 13:16:28.034706,32.37
2020-05-26 13:16:28.234757,32.58
2020-05-26 13:16:28.434809,35.97
2020-05-26 13:16:28.634856,34.31
2020-05-26 13:16:28.834908,29.26
2020-05-26 13:16:29.034960,28.25
2020-05-26 13:16:29.235007,30.01
2020-05-26 13:16:29.435060,31.38
2020-05-26 13:16:29.635110,34.76
2020-05-26 13:16:29.835158,32.84
2020-05-26 13:16:30.035204,29.37
2020-05-26 13:16:30.235263,30.56
2020-05-26 13:16:30.435313,33.1
2020-05-26 13:16:30.636256,32.85
2020-05-26 13:16:30.836412,29.81
2020-05-26 13:16:31.037463,33.46
2020-05-26 13:16:31.237515,32.15
2020-05-26 13:16:31.437566,29.15
2020-05-26 13:16:31.638510,35.95
2020-05-26 13:16:31.838666,31.43
2020-05-26 13:16:32.038716,28.44
2020-05-26 13:16:32.238769,32.43
2020-05-26 13:16:32.438817,30.16
2020-05-26 13:16:32.638868,28.86
2020-05-26 13:16:32.838920,32.4
2020-05-26 13:16:33.038970,32.81
2020-05-26 13:16:33.239020,31.61
2020-05-26 13:16:33.439061,34.56
2020-05-26 13:16:33.639120,33.15
2020-05-26 13:16:33.839170,28.54
2020-05-26 13:16:34.039223,28.92
2020-05-26 13:16:34.239270,33.26
2020-05-26 13:16:34.439321,32.77
2020-05-26 13:16:34.639372,29.18
2020-05-26 13:16:34.839421,32.26
2020-05-26 13:16:35.039473,32.59
2020-05-26 13:16:35.239524,33.66
2020-05-26 13:16:35.439572,29.58
2020-05-26 13:16:35.639624,28.58
2020-05-26 13:16:35.839667,28.75
2020-05-26 13:16:36.039724,35.44
2020-05-26 13:16:36.239775,28.26
2020-05-26 13:16:36.439827,32.7
2020-05-26 13:16:36.639876,29.27
2020-05-26 13:16:36.839927,35.02
2020-05-26 13:16:37.039978,30.23
2020-05-26 13:16:37.240026,30.84
2020-05-26 13:16:37.440076,33.22
2020-05-26 13:16:37.640130,34.81
2020-05-26 13:16:37.840177,34.5
2020-05-26 13:16:38.040231,28.19
2020-05-26 13:16:38.240280,34.96
2020-05-26 13:16:38.440330,28.5
2020-05-26 13:16:38.640381,31.1
2020-05-26 13:16:38.840434,31.51
2020-05-26 13:16:39.040481,31.39
2020-05-26 13:16:39.240530,28.23
2020-05-26 13:16:39.440584,33.25
2020-05-26 13:16:39.640633,30.37
2020-05-26 13:16:39.840684,31.27
2020-05-26 13:16:40.041627,33.27
2020-05-26 13:16:40.242785,31.86
2020-05-26 13:16:40.442836,29.81
2020-05-26 13:16:40.642885,30.16
2020-05-26 13:16:40.843937,34.86
2020-05-26 13:16:41.043986,28.97
2020-05-26 13:16:41.244038,29.01
2020-05-26 13:16:41.444088,28.47
2020-05-26 13:16:41.644137,32.75
2020-05-26 13:16:41.844190,31.32
2020-05-26 13:16:42.044242,29.24
2020-05-26 13:16:42.244289,31.63
2020-05-26 13:16:42.444341,29.3
2020-05-26 13:16:42.644390,29.68
2020-05-26 13:16:42.844439,35.36
2020-05-26 13:16:43.044492,34.57
2020-05-26 13:16:43.244543,31.9
2020-05-26 13:16:43.444591,31.96
2020-05-26 13:16:43.644640,32.16
2020-05-26 13:16:43.844695,31.15
2020-05-26 13:16:44.044741,33.77
2020-05-26 13:16:44.244794,33.15
2020-05-26 13:16:44.445845,33.47
2020-05-26 13:16:44.645894,29.09
2020-05-26 13:16:44.845946,35.01
2020-05-26 13:16:45.045998,32.87
2020-05-26 13:16:45.246046,34.78
2020-05-26 13:16:45.446992,32.46
2020-05-26 13:16:45.647037,30.01
2020-05-26 13:16:45.847092,34.62
2020-05-26 13:16:46.047248,34.14
2020-05-26 13:16:46.247299,35.01
2020-05-26 13:16:46.447350,31.82
2020-05-26 13:16:46.647399,28.83
2020-05-26 13:16:46.847450,35.32
2020-05-26 13:16:47.047499,30.15
2020-05-26 13:16:47.247551,29.71
2020-05-26 13:16:47.447603,29.19
2020-05-26 13:16:47.647651,34.63
2020-05-26 13:16:47.847701,31.66
2020-05-26 13:16:48.047753,30.85
2020-05-26 13:16:48.247804,30.95
2020-05-26 13:16:48.447854,34.27
2020-05-26 13:16:48.647906,28.78
2020-05-26 13:16:48.848957,28.72
2020-05-26 13:16:49.049005,31.31
2020-05-26 13:16:49.249057,29.69
2020-05-26 13:16:49.449106,33.51
2020-05-26 13:16:49.649156,34.29
2020-05-26 13:16:49.849208,30.34
2020-05-26 13:16:50.050174,33.48
2020-05-26 13:16:50.250306,29.35
2020-05-26 13:16:50.450358,35.99
2020-05-26 13:16:50.650411,35.07
2020-05-26 13:16:50.850460,35.21
2020-05-26 13:16:51.050510,29.13
2020-05-26 13:16:51.250561,35.57
2020-05-26 13:16:51.450609,32.92
2020-05-26 13:16:51.650661,35.34
2020-05-26 13:16:51.850712,31.33
2020-05-26 13:16:52.050762,28.52
2020-05-26 13:16:52.250813,35.57
2020-05-26 13:16:52.450864,30.43
2020-05-26 13:16:52.650912,29.61
2020-05-26 13:16:52.850964,31.36
2020-05-26 13:16:53.051908,29.31
2020-05-26 13:16:53.252063,29.95
2020-05-26 13:16:53.452114,29.39
2020-05-26 13:16:53.652166,35.79
2020-05-26 13:16:53.852215,29.45
2020-05-26 13:16:54.052267,34.86
2020-05-26 13:16:54.252318,31.16
2020-05-26 13:16:54.452366,33.85
2020-05-26 13:16:54.652418,30.12
2020-05-26 13:16:54.852469,28.3
2020-05-26 13:16:55.052518,28.21
2020-05-26 13:16:55.252569,30.98
2020-05-26 13:16:55.452620,28.39
2020-05-26 13:16:55.653568,34.76
2020-05-26 13:16:55.853722,32.16
2020-05-26 13:16:56.053772,30.2
2020-05-26 13:16:56.253821,33.32
2020-05-26 13:16:56.453873,31.09
2020-05-26 13:16:56.653926,31.74
2020-05-26 13:16:56.853971,31.15
2020-05-26 13:16:57.054024,29.81
2020-05-26 13:16:57.254075,29.91
2020-05-26 13:16:57.455018,34.86
2020-05-26 13:16:57.655175,29.81
2020-05-26 13:16:57.855226,33.01
2020-05-26 13:16:58.055276,33.04
2020-05-26 13:16:58.255326,33.15
2020-05-26 13:16:58.455378,34.3
2020-05-26 13:16:58.655427,30.33
2020-05-26 13:16:58.855477,28.33
2020-05-26 13:16:59.055529,30.43
2020-05-26 13:16:59.255580,35.52
2020-05-26 13:16:59.455629,30.51
2020-05-26 13:16:59.655679,33.11
2020-05-26 13:16:59.855731,35.01
2020-05-26 13:17:00.055779,31.19
2020-05-26 13:17:00.255831,35.57
2020-05-26 13:17:00.455883,35.28
2020-05-26 13:17:00.655931,30.16
2020-05-26 13:17:00.855984,31.1
2020-05-26 13:17:01.056026,30.14
2020-05-26 13:17:01.257083,32.99
2020-05-26 13:17:01.457133,35.52
2020-05-26 13:17:01.657176,35.5
2020-05-26 13:17:01.858126,31.88
2020-05-26 13:17:02.058284,28.26
2020-05-26 13:17:02.258338,30.09
2020-05-26 13:17:02.459276,29.0
2020-05-26 13:17:02.659329,31.83
2020-05-26 13:17:02.859379,32.9
2020-05-26 13:17:03.059427,28.17
2020-05-26 13:17:03.259589,33.62
2020-05-26 13:17:03.459640,30.49
2020-05-26 13:17:03.659688,33.59
2020-05-26 13:17:03.859739,32.67
2020-05-26 13:17:04.059791,30.97
2020-05-26 13:17:04.259838,28.76
2020-05-26 13:17:04.459891,34.05
2020-05-26 13:17:04.659942,32.0
2020-05-26 13:17:04.859990,35.98
2020-05-26 13:17:05.060042,33.31
2020-05-26 13:17:05.260094,34.54
2020-05-26 13:17:05.461032,28.0
2020-05-26 13:17:05.661087,35.4
2020-05-26 13:17:05.861244,30.68
2020-05-26 13:17:06.062188,34.57
2020-05-26 13:17:06.262345,33.89
2020-05-26 13:17:06.462395,30.21
2020-05-26 13:17:06.662444,31.6
2020-05-26 13:17:06.862497,33.9
2020-05-26 13:17:07.062548,28.77
2020-05-26 13:17:07.262597,32.71
2020-05-26 13:17:07.462647,34.88
2020-05-26 13:17:07.662698,28.49
2020-05-26 13:17:07.862748,35.42
2020-05-26 13:17:08.078692,29.38
2020-05-26 13:17:08.278745,29.04
2020-05-26 13:17:08.478794,33.36
2020-05-26 13:17:08.678844,30.13
2020-05-26 13:17:08.879003,34.19
2020-05-26 13:17:09.079055,32.09
2020-05-26 13:17:09.279105,35.6
2020-05-26 13:17:09.479156,33.26
2020-05-26 13:17:09.679207,34.57
2020-05-26 13:17:09.880256,34.52
2020-05-26 13:17:10.080308,35.71
2020-05-26 13:17:10.280365,33.26
2020-05-26 13:17:10.480407,28.23
2020-05-26 13:17:10.680459,34.76
2020-05-26 13:17:10.880510,30.86
2020-05-26 13:17:11.081454,29.31
2020-05-26 13:17:11.282612,31.44
2020-05-26 13:17:11.482663,33.01
2020-05-26 13:17:11.682710,34.98
2020-05-26 13:17:11.882763,35.62
2020-05-26 13:17:12.082813,30.34
2020-05-26 13:17:12.282861,28.54
2020-05-26 13:17:12.482913,32.05
2020-05-26 13:17:12.682965,32.03
2020-05-26 13:17:12.883013,32.48
2020-05-26 13:17:13.083065,34.71
2020-05-26 13:17:13.283117,34.55
2020-05-26 13:17:13.483165,35.64
2020-05-26 13:17:13.683217,35.77
2020-05-26 13:17:13.883266,30.6
2020-05-26 13:17:14.083316,28.38
2020-05-26 13:17:14.284366,34.2
2020-05-26 13:17:14.484420,32.07
2020-05-26 13:17:14.684467,32.16
2020-05-26 13:17:14.884519,35.5
2020-05-26 13:17:15.084569,35.25
2020-05-26 13:17:15.284619,28.75
2020-05-26 13:17:15.484670,28.15
2020-05-26 13:17:15.684721,28.06
2020-05-26 13:17:15.884770,35.48
2020-05-26 13:17:16.084822,32.89
2020-05-26 13:17:16.284873,33.49
2020-05-26 13:17:16.484922,29.17
2020-05-26 13:17:16.684972,34.49
2020-05-26 13:17:16.885024,30.05
2020-05-26 13:17:17.085076,29.31
2020-05-26 13:17:17.285124,35.15
2020-05-26 13:17:17.485177,33.81
2020-05-26 13:17:17.685225,33.05
2020-05-26 13:17:17.885276,30.91
2020-05-26 13:17:18.085326,33.06
2020-05-26 13:17:18.285376,28.34
2020-05-26 13:17:18.486322,30.47
2020-05-26 13:17:18.686480,32.61
2020-05-26 13:17:18.886530,29.85
2020-05-26 13:17:19.086580,33.02
2020-05-26 13:17:19.286630,28.28
2020-05-26 13:17:19.486682,31.31
2020-05-26 13:17:19.686730,33.23
2020-05-26 13:17:19.886781,34.5
2020-05-26 13:17:20.086831,29.24
2020-05-26 13:17:20.286880,30.84
2020-05-26 13:17:20.486931,31.29
2020-05-26 13:17:20.686983,32.85
2020-05-26 13:17:20.887031,28.0
2020-05-26 13:17:21.087082,30.14
2020-05-26 13:17:21.287133,35.79
2020-05-26 13:17:21.487182,34.16
2020-05-26 13:17:21.687234,35.0
2020-05-26 13:17:21.887286,34.26
2020-05-26 13:17:22.087334,31.11
2020-05-26 13:17:22.287386,35.02
2020-05-26 13:17:22.487440,28.33
2020-05-26 13:17:22.687485,32.33
2020-05-26 13:17:22.887537,28.23
2020-05-26 13:17:23.087588,33.41
2020-05-26 13:17:23.287636,32.48
2020-05-26 13:17:23.487689,32.91
2020-05-26 13:17:23.687740,35.65
2020-05-26 13:17:23.887787,35.42
2020-05-26 13:17:24.087839,31.44
2020-05-26 13:17:24.287891,32.18
2020-05-26 13:17:24.487941,34.95
2020-05-26 13:17:24.687992,31.32
2020-05-26 13:17:24.888043,30.1
2020-05-26 13:17:25.088091,29.45
2020-05-26 13:17:25.288145,28.42
2020-05-26 13:17:25.488195,33.5
2020-05-26 13:17:25.688242,33.61
2020-05-26 13:17:25.888292,33.57
2020-05-26 13:17:26.088345,33.94
2020-05-26 13:17:26.288394,28.64
2020-05-26 13:17:26.488445,31.78
2020-05-26 13:17:26.688495,29.27
2020-05-26 13:17:26.888546,28.78
2020-05-26 13:17:27.090496,30.11
2020-05-26 13:17:27.290647,34.11
2020-05-26 13:17:27.490698,29.96
2020-05-26 13:17:27.690747,30.74
2020-05-26 13:17:27.890799,29.42
2020-05-26 13:17:28.090850,33.67
2020-05-26 13:17:28.290897,31.45
2020-05-26 13:17:28.490950,35.29
2020-05-26 13:17:28.691001,28.46
2020-05-26 13:17:28.891048,33.4
2020-05-26 13:17:29.091102,31.36
2020-05-26 13:17:29.291151,35.99
2020-05-26 13:17:29.491200,33.99
2020-05-26 13:17:29.691253,29.85
2020-05-26 13:17:29.891303,28.01
2020-05-26 13:17:30.091352,33.05
2020-05-26 13:17:30.291404,28.05
2020-05-26 13:17:30.491455,33.01
2020-05-26 13:17:30.691503,30.86
2020-05-26 13:17:30.891555,31.05
2020-05-26 13:17:31.091606,28.72
2020-05-26 13:17:31.292546,31.22
2020-05-26 13:17:31.492706,32.59
2020-05-26 13:17:31.692758,34.3
2020-05-26 13:17:31.892806,30.58
2020-05-26 13:17:32.092857,35.79
2020-05-26 13:17:32.292911,32.77
2020-05-26 13:17:32.492958,30.66
2020-05-26 13:17:32.693010,30.49
2020-05-26 13:17:32.893059,28.62
2020-05-26 13:17:33.093107,31.19
2020-05-26 13:17:33.293160,35.4
2020-05-26 13:17:33.493212,30.92
2020-05-26 13:17:33.693261,33.21
2020-05-26 13:17:33.893312,28.65
2020-05-26 13:17:34.093363,33.28
2020-05-26 13:17:34.293411,30.73
2020-05-26 13:17:34.493465,29.08
2020-05-26 13:17:34.693515,33.05
2020-05-26 13:17:34.893563,31.49
2020-05-26 13:17:35.093614,30.03
2020-05-26 13:17:35.293667,35.4
2020-05-26 13:17:35.493714,30.04
2020-05-26 13:17:35.693766,31.48
2020-05-26 13:17:35.893816,31.57
2020-05-26 13:17:36.094761,34.12
2020-05-26 13:17:36.294917,34.3
2020-05-26 13:17:36.494969,29.83
2020-05-26 13:17:36.695019,30.2
2020-05-26 13:17:36.895068,31.81
2020-05-26 13:17:37.095119,31.05
2020-05-26 13:17:37.295170,29.38
2020-05-26 13:17:37.495220,30.85
2020-05-26 13:17:37.695269,28.46
2020-05-26 13:17:37.895325,32.8
2020-05-26 13:17:38.095369,29.32
2020-05-26 13:17:38.295422,29.19
2020-05-26 13:17:38.495473,35.59
2020-05-26 13:17:38.695523,29.68
2020-05-26 13:17:38.895573,33.28
2020-05-26 13:17:39.095625,29.88
2020-05-26 13:17:39.295673,31.73
2020-05-26 13:17:39.495725,32.94
2020-05-26 13:17:39.695777,31.78
2020-05-26 13:17:39.895825,28.08
2020-05-26 13:17:40.095877,29.47
2020-05-26 13:17:40.295919,35.76
2020-05-26 13:17:40.496976,32.5
2020-05-26 13:17:40.697027,34.41
2020-05-26 13:17:40.897081,34.89
2020-05-26 13:17:41.097127,34.72
2020-05-26 13:17:41.297180,35.28
2020-05-26 13:17:41.497230,33.51
2020-05-26 13:17:41.697277,34.18
2020-05-26 13:17:41.897329,35.54
2020-05-26 13:17:42.097384,30.0
2020-05-26 13:17:42.297430,30.61
2020-05-26 13:17:42.497481,32.47
2020-05-26 13:17:42.697534,35.04
2020-05-26 13:17:42.897580,28.17
2020-05-26 13:17:43.097633,28.42
2020-05-26 13:17:43.297683,32.38
2020-05-26 13:17:43.497732,29.54
2020-05-26 13:17:43.697784,28.31
2020-05-26 13:17:43.897837,31.22
2020-05-26 13:17:44.097883,28.66
2020-05-26 13:17:44.297937,32.14
2020-05-26 13:17:44.497988,32.12
2020-05-26 13:17:44.698036,33.81
2020-05-26 13:17:44.898979,31.04
2020-05-26 13:17:45.099138,28.48
2020-05-26 13:17:45.299188,32.61
2020-05-26 13:17:45.500237,29.94
2020-05-26 13:17:45.700288,35.07
2020-05-26 13:17:45.900340,35.12
2020-05-26 13:17:46.100390,28.71
2020-05-26 13:17:46.300441,34.96
2020-05-26 13:17:46.501492,35.61
2020-05-26 13:17:46.701541,35.71
2020-05-26 13:17:46.901592,35.06
2020-05-26 13:17:47.101644,30.14
2020-05-26 13:17:47.301691,29.63
2020-05-26 13:17:47.501744,35.07
2020-05-26 13:17:47.701795,28.8
2020-05-26 13:17:47.901843,29.47
2020-05-26 13:17:48.101894,34.95
